timestamp,open,high,low,close,volume
1714521600000,1.0666,1.06671,1.06637,1.06643,1125790000
1714522500000,1.06646,1.06648,1.0658,1.06605,848250000
1714523400000,1.06604,1.06618,1.06603,1.0661,575890000
1714524300000,1.06611,1.06624,1.06591,1.06616,872490000
1714525200000,1.06618,1.06631,1.06616,1.06625,883410000
1714526100000,1.06624,1.06625,1.06615,1.0662,544050000
1714527000000,1.06621,1.06621,1.0659,1.06605,422660000
1714527900000,1.06607,1.06626,1.066,1.06606,391110000
1714528800000,1.06605,1.06605,1.06573,1.06575,506340000
1714529700000,1.06574,1.06602,1.06574,1.06594,575430000
1714530600000,1.06594,1.06595,1.06576,1.06577,371570000
1714531500000,1.06576,1.06589,1.06572,1.06588,628610000
1714532400000,1.06587,1.0659,1.06573,1.06574,716860000
1714533300000,1.06576,1.06582,1.06571,1.06578,645540000
1714534200000,1.06579,1.06582,1.0657,1.0657,1206240000
1714535100000,1.06569,1.0657,1.06558,1.06564,1333250000
1714536000000,1.06565,1.06569,1.06551,1.06555,827140000
1714536900000,1.06556,1.0656,1.06551,1.0656,1363820000
1714537800000,1.06562,1.06567,1.06552,1.06553,627220000
1714538700000,1.06553,1.06565,1.06549,1.06557,802670000
1714539600000,1.06557,1.06562,1.0655,1.06558,936410000
1714540500000,1.06558,1.06563,1.0654,1.06542,1413290000
1714541400000,1.06543,1.06568,1.06542,1.0655,741620000
1714542300000,1.06549,1.06563,1.06545,1.06553,740110000
1714543200000,1.06554,1.06563,1.06538,1.06553,1246860000
1714544100000,1.06553,1.06582,1.06549,1.06573,544200000
1714545000000,1.06574,1.06583,1.06542,1.06548,1011400000
1714545900000,1.06549,1.06549,1.06494,1.06516,3125970000
1714546800000,1.06515,1.0659,1.06515,1.06589,1850960000
1714547700000,1.06592,1.06617,1.06581,1.0659,2347510000
1714548600000,1.06589,1.06609,1.06582,1.06601,965090000
1714549500000,1.06602,1.06616,1.06589,1.06609,825160000
1714550400000,1.0661,1.06646,1.0661,1.0664,850240000
1714551300000,1.06641,1.06674,1.06632,1.0667,1104620000
1714552200000,1.0667,1.06705,1.06649,1.06659,1104750000
1714553100000,1.06659,1.06693,1.06645,1.06693,1000780000
1714554000000,1.06695,1.06707,1.06678,1.06688,964830000
1714554900000,1.06689,1.06721,1.06684,1.06704,1127100000
1714555800000,1.06703,1.06732,1.06698,1.06723,1045210000
1714556700000,1.06721,1.06721,1.06691,1.06698,1315720000
1714557600000,1.06697,1.067,1.06666,1.06677,2087940000
1714558500000,1.06676,1.06703,1.06673,1.06699,1786950000
1714559400000,1.06698,1.06732,1.06697,1.06717,1548470000
1714560300000,1.06717,1.06717,1.06681,1.06689,1668190000
1714561200000,1.06688,1.06714,1.06671,1.06704,1675140000
1714562100000,1.06705,1.06717,1.06698,1.06707,645110000
1714563000000,1.06706,1.06726,1.06699,1.06708,645290000
1714563900000,1.06708,1.06725,1.06699,1.06717,811130000
1714564800000,1.06718,1.0676,1.06717,1.06745,1389230000
1714565700000,1.06749,1.06799,1.06715,1.06759,3068470000
1714566600000,1.06759,1.06836,1.06759,1.06809,2937340000
1714567500000,1.0681,1.06847,1.06808,1.06843,2486520000
1714568400000,1.06842,1.06853,1.06811,1.06844,2071400000
1714569300000,1.06842,1.06843,1.06761,1.068,2785990000
1714570200000,1.06798,1.06829,1.06748,1.06781,2375700000
1714571100000,1.06781,1.06838,1.06778,1.06814,2837080000
1714572000000,1.0682,1.06913,1.06777,1.06847,9399710000
1714572900000,1.06844,1.06877,1.06806,1.06871,3706310000
1714573800000,1.06874,1.06886,1.06792,1.06832,3155540000
1714574700000,1.06834,1.06847,1.06796,1.0683,3123910000
1714575600000,1.06832,1.06855,1.0679,1.06793,1765570000
1714576500000,1.06794,1.06818,1.06771,1.06811,1754550000
1714577400000,1.0681,1.06844,1.06808,1.06818,1437970000
1714578300000,1.06817,1.06834,1.06792,1.06792,1151910000
1714579200000,1.06789,1.0679,1.06741,1.06742,1539030000
1714580100000,1.06741,1.06757,1.06732,1.06753,1848070000
1714581000000,1.06753,1.06753,1.06733,1.06733,1918180000
1714581900000,1.06734,1.06739,1.06707,1.06715,1600010000
1714582800000,1.06717,1.0674,1.06707,1.06731,1389270000
1714583700000,1.06728,1.06775,1.06719,1.06761,686160000
1714584600000,1.06762,1.06812,1.06762,1.0681,1051770000
1714585500000,1.06811,1.06828,1.06733,1.06743,3445080000
1714586400000,1.06743,1.06962,1.06707,1.06827,16217800000
1714587300000,1.06828,1.06965,1.06818,1.06965,5920440000
1714588200000,1.06966,1.07248,1.06808,1.07242,19578140000
1714589100000,1.07239,1.07326,1.07174,1.07283,13732170000
1714590000000,1.07282,1.07302,1.07129,1.07162,11621580000
1714590900000,1.07164,1.07172,1.06934,1.07052,9780910000
1714591800000,1.07052,1.07068,1.06938,1.06975,6248670000
1714592700000,1.06975,1.07026,1.0689,1.06895,4696970000
1714593600000,1.06892,1.06946,1.06867,1.06938,1632450000
1714594500000,1.06937,1.07163,1.06936,1.07144,3856360000
1714595400000,1.07144,1.07207,1.07137,1.07178,3451170000
1714596300000,1.0718,1.07229,1.07112,1.07119,3086490000
1714597200000,1.07104,1.07129,1.07078,1.07124,516240000
1714598100000,1.07125,1.07162,1.07106,1.07117,1213550000
1714599000000,1.07117,1.07149,1.07076,1.07107,2225630000
1714599900000,1.07106,1.07138,1.07076,1.07103,2685130000
1714600800000,1.07106,1.07209,1.07106,1.07176,1644050000
1714601700000,1.07177,1.07179,1.07152,1.07153,1064530000
1714602600000,1.07152,1.07181,1.07152,1.07174,627180000
1714603500000,1.07174,1.07178,1.07162,1.07165,408240000
1714604400000,1.07164,1.0717,1.0714,1.07143,1500030000
1714605300000,1.07142,1.07162,1.07136,1.07142,611500000
1714606200000,1.07144,1.07151,1.07119,1.07136,488070000
1714607100000,1.07136,1.07181,1.0713,1.0717,1156110000
1714608000000,1.0717,1.0717,1.07106,1.07127,1979190000
1714608900000,1.07126,1.07149,1.07095,1.07098,1489030000
1714609800000,1.07098,1.07121,1.07096,1.07115,1176410000
1714610700000,1.07116,1.07135,1.07111,1.07117,1299270000
1714611600000,1.07116,1.07156,1.07106,1.07127,2884150000
1714612500000,1.07129,1.07139,1.0711,1.0711,747550000
1714613400000,1.07108,1.07121,1.07069,1.07117,1965020000
1714614300000,1.07118,1.07156,1.07103,1.07154,1160230000
1714615200000,1.07153,1.07207,1.07153,1.07172,2079820000
1714616100000,1.07172,1.07195,1.07167,1.07181,858110000
1714617000000,1.07181,1.07204,1.07171,1.07198,1786580000
1714617900000,1.07199,1.07207,1.07173,1.07186,1846490000
1714618800000,1.07188,1.07188,1.07155,1.07166,1480250000
1714619700000,1.07166,1.07167,1.07127,1.07147,1456900000
1714620600000,1.07148,1.07148,1.07137,1.07141,1708200000
1714621500000,1.07142,1.0715,1.0714,1.07146,976060000
1714622400000,1.07147,1.07163,1.07143,1.0716,1034440000
