timestamp,open,high,low,close,volume
1730419200000,1.08838,1.08843,1.08809,1.08823,2128720000
1730420100000,1.08824,1.08826,1.08804,1.08812,1489730000
1730421000000,1.08811,1.08845,1.08805,1.08845,846270000
1730421900000,1.08844,1.08874,1.08844,1.08866,1931910000
1730422800000,1.08866,1.08885,1.08859,1.0888,1874810000
1730423700000,1.08882,1.08885,1.08854,1.08854,1902780000
1730424600000,1.08853,1.08853,1.08787,1.0879,5291330000
1730425500000,1.08791,1.08814,1.08785,1.08798,3747040000
1730426400000,1.08799,1.08802,1.08772,1.08784,2380340000
1730427300000,1.08783,1.08811,1.08783,1.08808,2780010000
1730428200000,1.08808,1.08809,1.08773,1.08775,3018120000
1730429100000,1.08774,1.08782,1.08765,1.08782,2360970000
1730430000000,1.08783,1.08787,1.08756,1.08757,3235590000
1730430900000,1.08757,1.08764,1.08751,1.08763,1948180000
1730431800000,1.08763,1.08788,1.08762,1.08786,1406790000
1730432700000,1.08786,1.08789,1.08761,1.08763,950510000
1730433600000,1.08762,1.08777,1.08757,1.08777,626600000
1730434500000,1.08777,1.08789,1.08773,1.08789,1281540000
1730435400000,1.08789,1.08789,1.08772,1.08774,621630000
1730436300000,1.08775,1.08782,1.08763,1.0877,2145460000
1730437200000,1.08771,1.0878,1.08753,1.08757,1025630000
1730438100000,1.08758,1.08763,1.08732,1.08737,2641680000
1730439000000,1.08737,1.08738,1.08714,1.08715,2134160000
1730439900000,1.08715,1.08729,1.08708,1.08716,3286140000
1730440800000,1.08716,1.08746,1.08708,1.08741,2278800000
1730441700000,1.08742,1.0875,1.0873,1.0874,2507200000
1730442600000,1.08739,1.08748,1.08713,1.08719,2182380000
1730443500000,1.08721,1.08731,1.08711,1.08729,2595030000
1730444400000,1.08729,1.08774,1.08729,1.08753,1855190000
1730445300000,1.08752,1.08775,1.08736,1.08758,1492680000
1730446200000,1.08759,1.08774,1.08723,1.08733,2574780000
1730447100000,1.08733,1.08733,1.08679,1.08679,2226550000
1730448000000,1.08679,1.0868,1.086,1.08601,4487800000
1730448900000,1.086,1.08609,1.08573,1.08604,3997570000
1730449800000,1.08603,1.08632,1.08585,1.08632,3078820000
1730450700000,1.08631,1.08654,1.08615,1.08622,2880330000
1730451600000,1.08622,1.08684,1.08622,1.08665,2475040000
1730452500000,1.08666,1.08671,1.08583,1.08591,2441280000
1730453400000,1.08592,1.08619,1.08581,1.08582,2450950000
1730454300000,1.08582,1.08613,1.0858,1.08583,2453980000
1730455200000,1.08582,1.08583,1.08551,1.08575,3588350000
1730456100000,1.08575,1.08585,1.0854,1.08557,3360340000
1730457000000,1.08558,1.0857,1.08524,1.08541,1610930000
1730457900000,1.08541,1.08611,1.08536,1.08606,1682130000
1730458800000,1.08607,1.08649,1.08603,1.08641,1752750000
1730459700000,1.08641,1.08649,1.08592,1.086,1515630000
1730460600000,1.086,1.0866,1.08588,1.08659,1538850000
1730461500000,1.08659,1.08693,1.0865,1.08679,1438360000
1730462400000,1.0868,1.08708,1.08649,1.08666,4583200000
1730463300000,1.08668,1.08702,1.08596,1.08596,6373420000
1730464200000,1.08601,1.09057,1.08601,1.08995,16041750000
1730465100000,1.08994,1.0903,1.08847,1.08861,12174900000
1730466000000,1.08862,1.08896,1.08732,1.08788,10916390000
1730466900000,1.08788,1.08789,1.08693,1.08704,7492630000
1730467800000,1.08703,1.08775,1.08692,1.08757,7372060000
1730468700000,1.08757,1.08785,1.08655,1.08693,5702790000
1730469600000,1.08683,1.0875,1.08564,1.08651,7701920000
1730470500000,1.0865,1.08661,1.08556,1.08585,8292580000
1730471400000,1.08585,1.08617,1.08499,1.08526,7654140000
1730472300000,1.08526,1.08557,1.08502,1.08544,5252290000
1730473200000,1.08544,1.08578,1.08505,1.0856,5627980000
1730474100000,1.08559,1.08586,1.0853,1.08544,5351680000
1730475000000,1.08546,1.08563,1.085,1.0852,3253170000
1730475900000,1.08521,1.08552,1.08472,1.08484,5402190000
1730476800000,1.08485,1.0854,1.08478,1.08525,2846740000
