timestamp,open,high,low,close,volume
1546380000000,1.14598,1.14672,1.14598,1.14608,333.35
1546380900000,1.14607,1.14617,1.14604,1.14611,335.07
1546381800000,1.14611,1.14635,1.14603,1.14625,533.52
1546382700000,1.14627,1.14643,1.14602,1.14606,1152.37
1546383600000,1.14605,1.14669,1.14566,1.14655,2770.88
1546384500000,1.14656,1.14676,1.14649,1.14663,3285.19
1546385400000,1.14663,1.14669,1.14646,1.1465,1652.95
1546386300000,1.14649,1.1465,1.1461,1.14612,1755.57
1546387200000,1.14612,1.14626,1.14573,1.14622,2082.55
1546388100000,1.14622,1.14624,1.14573,1.14579,1747.09
1546389000000,1.14578,1.14587,1.14543,1.14559,2140.51
1546389900000,1.14558,1.14564,1.14553,1.14561,1181.29
1546390800000,1.14561,1.14563,1.14501,1.14511,3344.59
1546391700000,1.14512,1.14549,1.14512,1.14523,1960.24
1546392600000,1.14522,1.14537,1.14514,1.14536,2555.03
1546393500000,1.14538,1.14538,1.14457,1.14521,3551.8
1546394400000,1.14521,1.14533,1.14505,1.14532,4154.75
1546395300000,1.1453,1.14532,1.1447,1.14485,4560.4
1546396200000,1.14485,1.14507,1.14443,1.14449,3492.4
1546397100000,1.14447,1.14457,1.14426,1.14456,2480.92
1546398000000,1.14456,1.14461,1.14446,1.14452,2359.07
1546398900000,1.14452,1.14479,1.14451,1.14475,1098.02
1546399800000,1.14475,1.14487,1.14459,1.14464,1043.56
1546400700000,1.14464,1.14471,1.14446,1.14457,1486.45
1546401600000,1.14456,1.14462,1.14438,1.14444,2376.67
1546402500000,1.14444,1.14465,1.14437,1.14446,1877.05
1546403400000,1.14446,1.14468,1.14426,1.14459,2428.86
1546404300000,1.14459,1.14459,1.14443,1.14449,1374.11
1546405200000,1.1445,1.14482,1.14449,1.14479,2380.24
1546406100000,1.14479,1.14581,1.14475,1.14577,3063.5
1546407000000,1.14578,1.14697,1.14574,1.14693,3742.26
1546407900000,1.14694,1.14788,1.14682,1.1478,3433.78
