timestamp,open,high,low,close,volume
1288569600000,1.39724,1.3973,1.39267,1.39565,607400000
1288570500000,1.39584,1.39739,1.3953,1.39639,501900000
1288571400000,1.39656,1.39704,1.39592,1.39661,577100000
1288572300000,1.39644,1.39662,1.39514,1.39583,609300000
1288573200000,1.39614,1.39653,1.39518,1.39601,558400000
1288574100000,1.39586,1.39586,1.39486,1.39553,457800000
1288575000000,1.3954,1.39672,1.39528,1.39648,469700000
1288575900000,1.39654,1.39867,1.39617,1.39848,493800000
1288576800000,1.39846,1.39956,1.39791,1.39895,691600000
1288577700000,1.39882,1.39913,1.39794,1.3982,475300000
1288578600000,1.39822,1.39927,1.3981,1.39853,498000000
1288579500000,1.39849,1.39867,1.39751,1.39792,876600000
1288580400000,1.39774,1.39873,1.39703,1.39837,1010700000
1288581300000,1.3984,1.39849,1.39753,1.39805,869200000
1288582200000,1.39797,1.39831,1.39732,1.39801,926700000
1288583100000,1.39795,1.39821,1.39752,1.39794,639000000
1288584000000,1.39812,1.39812,1.39693,1.39727,633200000
1288584900000,1.39726,1.39765,1.39678,1.39734,576300000
1288585800000,1.39732,1.39818,1.39705,1.39779,638300000
1288586700000,1.3979,1.39877,1.39754,1.39818,613300000
1288587600000,1.39813,1.39962,1.39782,1.39945,568400000
1288588500000,1.39929,1.39949,1.39831,1.39931,692900000
1288589400000,1.39926,1.39947,1.39874,1.39923,561400000
1288590300000,1.39898,1.39945,1.3982,1.39924,654100000
1288591200000,1.39922,1.4011,1.39887,1.4008,725200000
1288592100000,1.40068,1.40094,1.39891,1.3993,699600000
1288593000000,1.39953,1.39967,1.39787,1.39845,964700000
1288593900000,1.39835,1.39865,1.39755,1.39784,684900000
1288594800000,1.39779,1.39794,1.39655,1.39746,954400000
1288595700000,1.39754,1.39767,1.39558,1.39618,880500000
1288596600000,1.39617,1.39789,1.39594,1.39768,924100000
1288597500000,1.39758,1.3977,1.39603,1.39732,1074500000
1288598400000,1.39747,1.39797,1.39594,1.39638,1381500000
1288599300000,1.39623,1.39655,1.39429,1.39558,996800000
1288600200000,1.39565,1.39659,1.39505,1.39612,1310000000
1288601100000,1.39607,1.39851,1.39564,1.39841,1317300000
1288602000000,1.3983,1.39905,1.39758,1.39863,1029100000
1288602900000,1.39876,1.39927,1.39761,1.39812,1401800000
1288603800000,1.39821,1.39843,1.39703,1.39825,1148100000
1288604700000,1.39812,1.39829,1.39589,1.39673,1400800000
1288605600000,1.39675,1.39701,1.39523,1.39602,1097900000
1288606500000,1.39603,1.3964,1.39489,1.39533,1845100000
1288607400000,1.39521,1.39627,1.39482,1.39588,1044400000
1288608300000,1.39584,1.39697,1.39544,1.39646,1067700000
1288609200000,1.39646,1.39704,1.39494,1.39533,1037700000
1288610100000,1.39547,1.39574,1.39406,1.39468,871400000
1288611000000,1.39465,1.39599,1.39443,1.39578,873400000
1288611900000,1.39574,1.39644,1.39337,1.39364,815600000
1288612800000,1.3936,1.39387,1.39204,1.39261,712000000
1288613700000,1.39267,1.39336,1.39203,1.39294,775700000
1288614600000,1.39285,1.39391,1.39219,1.39268,835600000
1288615500000,1.39243,1.39261,1.39085,1.39208,1077000000
1288616400000,1.39226,1.39366,1.39204,1.39222,987700000
1288617300000,1.39228,1.39392,1.3922,1.39276,860600000
1288618200000,1.39273,1.39458,1.39196,1.39428,853000000
1288619100000,1.39433,1.39517,1.39234,1.39257,1090900000
1288620000000,1.39255,1.39259,1.38909,1.39015,1007000000
1288620900000,1.39022,1.39035,1.38833,1.38995,1056200000
1288621800000,1.38988,1.39028,1.3884,1.38968,1057200000
1288622700000,1.38955,1.3909,1.38913,1.38956,974900000
1288623600000,1.38958,1.38972,1.38795,1.38874,1072500000
1288624500000,1.38858,1.38875,1.38677,1.38763,1221200000
1288625400000,1.38762,1.38778,1.38646,1.38697,1235400000
1288626300000,1.38678,1.38876,1.3862,1.38854,1032200000
1288627200000,1.38858,1.3889,1.38723,1.38796,1028800000
1288628100000,1.388,1.38939,1.38793,1.38836,903800000
1288629000000,1.38846,1.38895,1.38773,1.3882,1024700000
1288629900000,1.38829,1.38847,1.38696,1.38783,1196800000
1288630800000,1.38793,1.38918,1.38776,1.38893,778600000
1288631700000,1.38891,1.38935,1.3881,1.38899,983800000
1288632600000,1.3891,1.38975,1.38865,1.3896,1114900000
1288633500000,1.38966,1.39054,1.38954,1.38984,809900000
1288634400000,1.38985,1.38999,1.38883,1.389,789900000
1288635300000,1.38904,1.38954,1.3884,1.38884,756000000
1288636200000,1.38873,1.38928,1.38829,1.38897,808200000
1288637100000,1.38894,1.38918,1.3882,1.38857,781900000
1288638000000,1.38864,1.38889,1.3871,1.3884,644200000
1288638900000,1.38827,1.38908,1.38778,1.38862,609000000
1288639800000,1.38852,1.38877,1.38766,1.38796,867800000
1288640700000,1.38815,1.38898,1.38794,1.38851,842600000
1288641600000,1.38841,1.38859,1.38786,1.38839,1023500000
1288642500000,1.3884,1.38884,1.38809,1.38865,1010100000
1288643400000,1.38879,1.38919,1.38824,1.389,635100000
1288644300000,1.38903,1.3896,1.3886,1.38912,1051300000
1288645200000,1.38916,1.38977,1.38864,1.3893,778000000
1288646100000,1.38927,1.38968,1.38851,1.38954,668600000
1288647000000,1.3892,1.38999,1.3892,1.38982,896600000
1288647900000,1.38986,1.39019,1.38904,1.38953,1063300000
1288648800000,1.38946,1.39009,1.38867,1.38929,955400000
1288649700000,1.38908,1.38956,1.38878,1.38917,1026000000
1288650600000,1.38915,1.38975,1.38894,1.38938,814500000
1288651500000,1.38944,1.39022,1.3891,1.3897,719700000
1288652400000,1.38947,1.39039,1.38938,1.39014,685800000
1288653300000,1.39017,1.39025,1.38938,1.38992,723600000
1288654200000,1.38994,1.39037,1.389,1.39023,778600000
1288655100000,1.39022,1.39135,1.38981,1.39086,1033300000
1288656000000,1.3909,1.39159,1.39052,1.39125,522000000
1288656900000,1.39116,1.39136,1.39049,1.39087,425800000
1288657800000,1.39108,1.39126,1.39029,1.39063,556100000
1288658700000,1.39079,1.39083,1.3899,1.39035,655800000
1288659600000,1.39014,1.39085,1.38845,1.38877,503800000
1288660500000,1.38889,1.38897,1.38801,1.38869,522900000
1288661400000,1.38864,1.38897,1.38791,1.38885,409500000
1288662300000,1.38877,1.3892,1.38788,1.38856,538500000
1288663200000,1.38857,1.38929,1.38817,1.38885,629400000
1288664100000,1.38877,1.38927,1.38852,1.38892,481500000
1288665000000,1.38891,1.39024,1.38878,1.38982,525100000
1288665900000,1.38971,1.39,1.38932,1.38994,858300000
1288666800000,1.38993,1.39106,1.38942,1.39056,939600000
1288667700000,1.39054,1.39129,1.39008,1.39033,753100000
1288668600000,1.39024,1.39286,1.39023,1.39175,933900000
1288669500000,1.39178,1.39233,1.39072,1.39166,662700000
1288670400000,1.39154,1.39191,1.39075,1.39132,686300000
1288671300000,1.39151,1.39191,1.39066,1.39099,668200000
1288672200000,1.39145,1.39303,1.39093,1.39272,600400000
1288673100000,1.39275,1.39318,1.39218,1.39239,620900000
1288674000000,1.39236,1.39309,1.39202,1.39295,489000000
1288674900000,1.39287,1.39365,1.39258,1.39335,724700000
1288675800000,1.39342,1.39361,1.39255,1.39279,627400000
1288676700000,1.393,1.39355,1.39237,1.39301,697700000
1288677600000,1.39314,1.39348,1.39263,1.39336,753300000
1288678500000,1.39324,1.39424,1.39288,1.39367,760600000
1288679400000,1.39366,1.39418,1.39306,1.39364,900700000
1288680300000,1.39363,1.39385,1.39259,1.3934,694200000
1288681200000,1.39339,1.3943,1.39258,1.39352,939100000
1288682100000,1.39375,1.39456,1.39264,1.39323,925500000
1288683000000,1.3934,1.39376,1.39131,1.39188,923800000
1288683900000,1.39181,1.39348,1.39109,1.39285,1132700000
1288684800000,1.39275,1.39468,1.39254,1.39387,1289600000
1288685700000,1.3939,1.39618,1.39346,1.39579,1016200000
1288686600000,1.39564,1.39591,1.39476,1.39548,1101900000
1288687500000,1.39542,1.39665,1.39453,1.39534,1328800000
1288688400000,1.39555,1.39775,1.3954,1.39683,954600000
1288689300000,1.39703,1.39876,1.39663,1.39824,1396400000
1288690200000,1.3983,1.39928,1.39687,1.3974,1109200000
1288691100000,1.39735,1.39818,1.39576,1.39673,1446800000
1288692000000,1.39686,1.39731,1.39506,1.39606,1291300000
1288692900000,1.39596,1.39757,1.39548,1.3971,1797200000
1288693800000,1.397,1.39783,1.39619,1.39673,970900000
1288694700000,1.3967,1.39709,1.39594,1.39654,1044800000
1288695600000,1.39659,1.39695,1.39456,1.39492,1010600000
1288696500000,1.39495,1.39696,1.39465,1.39677,756900000
1288697400000,1.39685,1.39766,1.39651,1.39716,847900000
1288698300000,1.39721,1.39892,1.3965,1.3982,803200000
1288699200000,1.39836,1.40035,1.39782,1.39878,674600000
1288700100000,1.39883,1.40309,1.3985,1.40279,772000000
1288701000000,1.40292,1.40405,1.40198,1.40268,796300000
1288701900000,1.4028,1.40328,1.40179,1.40202,1064700000
1288702800000,1.4021,1.40271,1.40133,1.40166,1061400000
1288703700000,1.40169,1.4033,1.40129,1.40266,734400000
1288704600000,1.40261,1.40458,1.40196,1.40438,985800000
1288705500000,1.40446,1.40503,1.4028,1.40296,1037600000
1288706400000,1.40298,1.40434,1.40226,1.4027,1061800000
1288707300000,1.40281,1.40374,1.40186,1.40217,1040400000
1288708200000,1.40211,1.40257,1.40097,1.4021,986000000
1288709100000,1.40218,1.40256,1.40006,1.40075,1077900000
1288710000000,1.40067,1.40197,1.40006,1.40117,1193500000
1288710900000,1.40128,1.40317,1.40085,1.40229,999400000
1288711800000,1.40234,1.40297,1.40164,1.40215,1003500000
1288712700000,1.40201,1.40255,1.40123,1.40236,1003000000
1288713600000,1.40238,1.40397,1.40213,1.40317,951700000
1288714500000,1.40309,1.40365,1.40225,1.40279,890500000
1288715400000,1.40276,1.4036,1.40223,1.40336,1006400000
1288716300000,1.40343,1.40441,1.40304,1.40373,1207700000
1288717200000,1.40374,1.40454,1.40334,1.40426,744600000
1288718100000,1.40434,1.40573,1.40393,1.40514,881700000
1288719000000,1.40513,1.40526,1.4033,1.40399,825700000
1288719900000,1.40391,1.40443,1.40313,1.40353,942800000
1288720800000,1.40351,1.40444,1.40322,1.40354,888700000
1288721700000,1.40339,1.40398,1.4029,1.40365,832500000
1288722600000,1.40372,1.40388,1.40301,1.40324,686400000
1288723500000,1.40315,1.40412,1.40267,1.4034,809100000
1288724400000,1.40333,1.40381,1.40307,1.4036,641100000
1288725300000,1.4036,1.40378,1.40254,1.40294,718100000
1288726200000,1.40301,1.40307,1.40194,1.40247,781200000
1288727100000,1.40254,1.40285,1.40197,1.40263,865000000
1288728000000,1.40251,1.40347,1.40232,1.40294,1112800000
1288728900000,1.403,1.40356,1.40263,1.40323,935100000
1288729800000,1.40324,1.40356,1.40276,1.40314,622500000
1288730700000,1.4033,1.40338,1.40261,1.40321,922000000
1288731600000,1.40322,1.4038,1.40299,1.4036,768200000
1288732500000,1.40371,1.40409,1.40338,1.40369,638200000
1288733400000,1.40382,1.40399,1.40312,1.40342,967200000
1288734300000,1.40337,1.40378,1.40292,1.40314,1060600000
1288735200000,1.40314,1.4033,1.40219,1.40295,937800000
1288736100000,1.4029,1.40298,1.40219,1.40266,1079800000
1288737000000,1.40252,1.40322,1.40237,1.40272,785700000
1288737900000,1.40275,1.40313,1.40262,1.40307,725400000
1288738800000,1.40292,1.40365,1.40251,1.40353,840700000
1288739700000,1.40355,1.40378,1.40305,1.40343,801200000
1288740600000,1.40346,1.40436,1.40305,1.40414,787500000
1288741500000,1.40419,1.40429,1.40294,1.40316,1116900000
1288742400000,1.40313,1.40345,1.40231,1.40336,558000000
1288743300000,1.40317,1.40443,1.40296,1.40434,516300000
1288744200000,1.40415,1.40415,1.40267,1.40325,489000000
1288745100000,1.40314,1.40343,1.40256,1.40307,682700000
1288746000000,1.40317,1.40322,1.40154,1.40164,582400000
1288746900000,1.40157,1.40269,1.40121,1.40156,445200000
1288747800000,1.40168,1.40191,1.40114,1.4016,443800000
1288748700000,1.40166,1.40211,1.40082,1.40092,495900000
1288749600000,1.40102,1.40131,1.40053,1.40104,554500000
1288750500000,1.40103,1.40166,1.40062,1.40125,540800000
1288751400000,1.40127,1.40171,1.40066,1.40093,505000000
1288752300000,1.4011,1.40161,1.40052,1.40144,930400000
1288753200000,1.40144,1.40191,1.40086,1.40155,1033800000
1288754100000,1.4015,1.40189,1.40115,1.40164,749200000
1288755000000,1.40167,1.40209,1.40132,1.40182,900400000
1288755900000,1.40194,1.40225,1.40153,1.40183,655000000
1288756800000,1.40183,1.40206,1.40126,1.40168,746200000
1288757700000,1.4017,1.40183,1.40107,1.40143,671500000
1288758600000,1.40143,1.40169,1.40057,1.40095,697700000
1288759500000,1.40094,1.40148,1.40061,1.40126,550000000
1288760400000,1.40114,1.40153,1.40069,1.40077,464800000
1288761300000,1.40096,1.4013,1.40043,1.40085,761100000
1288762200000,1.40097,1.40154,1.4006,1.40114,647000000
1288763100000,1.4011,1.40126,1.39996,1.40034,694900000
1288764000000,1.40021,1.4006,1.39928,1.39971,705200000
1288764900000,1.39965,1.40072,1.39885,1.39993,737600000
1288765800000,1.3999,1.40049,1.39932,1.40005,959900000
1288766700000,1.40009,1.40041,1.39938,1.40014,703700000
1288767600000,1.40017,1.40247,1.40015,1.40176,1009500000
1288768500000,1.40161,1.40251,1.40083,1.40195,923500000
1288769400000,1.40185,1.40245,1.40127,1.4023,1023500000
1288770300000,1.40251,1.40406,1.40183,1.40287,1086400000
1288771200000,1.40305,1.40457,1.40262,1.40356,1178100000
1288772100000,1.40366,1.4044,1.40276,1.40426,1011800000
1288773000000,1.40426,1.4044,1.40285,1.40341,1219800000
1288773900000,1.40344,1.40398,1.40254,1.40355,1193600000
1288774800000,1.4035,1.40397,1.40274,1.40317,1125200000
1288775700000,1.40333,1.40349,1.40196,1.40265,1499100000
1288776600000,1.40262,1.40389,1.40231,1.40341,1191200000
1288777500000,1.40344,1.40458,1.40302,1.40435,1321000000
1288778400000,1.40435,1.406,1.404,1.40573,1169500000
1288779300000,1.40563,1.40588,1.40443,1.4049,1636900000
1288780200000,1.40484,1.40535,1.40351,1.40457,999200000
1288781100000,1.40453,1.40559,1.40406,1.40504,1226500000
1288782000000,1.40511,1.40527,1.40385,1.40462,1012100000
1288782900000,1.4046,1.40533,1.40397,1.40492,839000000
1288783800000,1.40495,1.40536,1.40399,1.40507,933200000
1288784700000,1.40496,1.40539,1.40437,1.40466,855600000
1288785600000,1.40475,1.40488,1.40366,1.40407,656100000
1288786500000,1.40397,1.40399,1.40184,1.40257,756900000
1288787400000,1.40258,1.40352,1.40176,1.40299,831300000
1288788300000,1.40296,1.40366,1.40237,1.40304,1130200000
1288789200000,1.4031,1.40338,1.40094,1.40115,940100000
1288790100000,1.40128,1.40224,1.401,1.40222,708500000
1288791000000,1.40209,1.40307,1.40125,1.40275,1020000000
1288791900000,1.40268,1.40324,1.40193,1.40285,1141200000
1288792800000,1.40294,1.40325,1.40106,1.40155,1052100000
1288793700000,1.40166,1.40321,1.40106,1.40245,1012300000
1288794600000,1.40244,1.40349,1.40224,1.40288,957700000
1288795500000,1.40275,1.40293,1.40144,1.40255,1001900000
1288796400000,1.40253,1.40339,1.40017,1.40056,1013700000
1288797300000,1.40051,1.40137,1.39971,1.40068,1048300000
1288798200000,1.40066,1.40159,1.40023,1.40126,967600000
1288799100000,1.40119,1.40156,1.40045,1.40127,1011100000
1288800000000,1.40116,1.4016,1.40024,1.40106,958900000
1288800900000,1.40102,1.40167,1.40046,1.40152,1100300000
1288801800000,1.40154,1.40219,1.40114,1.40174,959500000
1288802700000,1.40166,1.40325,1.40135,1.40271,1163400000
1288803600000,1.40279,1.40641,1.40266,1.40503,838600000
1288804500000,1.40502,1.40516,1.40377,1.40421,1043000000
1288805400000,1.40394,1.40448,1.40352,1.40408,865400000
1288806300000,1.40402,1.40485,1.40355,1.40386,876500000
1288807200000,1.40371,1.40686,1.40357,1.40394,838800000
1288808100000,1.40412,1.41402,1.39976,1.402,666500000
1288809000000,1.40235,1.40628,1.40056,1.40555,657000000
1288809900000,1.40574,1.41258,1.40574,1.41008,838000000
1288810800000,1.40983,1.41235,1.40858,1.41104,623900000
1288811700000,1.41093,1.41242,1.40989,1.41106,725000000
