timestamp,open,high,low,close,volume
1583100000000,1.10423,1.10452,1.10393,1.10437,182.38
1583100900000,1.10433,1.10437,1.10399,1.10403,196.38
1583101800000,1.10404,1.10483,1.10398,1.10447,333.0038
1583102700000,1.10445,1.10472,1.10433,1.10456,306.33
1583103600000,1.10466,1.10727,1.10466,1.10716,1977.43
1583104500000,1.10715,1.10739,1.106,1.10631,1595.64
1583105400000,1.10632,1.1064,1.10528,1.10531,1704.31
1583106300000,1.1053,1.10531,1.10468,1.10515,1241.09
1583107200000,1.10516,1.10529,1.10362,1.10416,1994.23
1583108100000,1.10416,1.10432,1.10397,1.10416,1125.38
1583109000000,1.10416,1.10563,1.10415,1.1055,1424.32
1583109900000,1.1055,1.10638,1.10534,1.10633,1556.49
1583110800000,1.10633,1.10648,1.10567,1.10614,1951.38
1583111700000,1.10614,1.10647,1.1057,1.10593,2042.14
1583112600000,1.10593,1.10609,1.10547,1.10601,2450.94
1583113500000,1.10601,1.10601,1.1052,1.10565,2425.78
1583114400000,1.10567,1.10628,1.10554,1.10566,1762.82
1583115300000,1.10565,1.10592,1.10551,1.1059,1468.84
1583116200000,1.10592,1.10633,1.10576,1.10607,1788.69
1583117100000,1.1061,1.10615,1.10556,1.10568,1761.92
1583118000000,1.10568,1.10592,1.10531,1.10552,1035.59
1583118900000,1.10552,1.10599,1.1054,1.10592,1345.38
1583119800000,1.10592,1.1062,1.10545,1.10559,1191.76
1583120700000,1.10559,1.10568,1.10516,1.10524,904.01
1583121600000,1.10523,1.10526,1.10478,1.10488,1252.03
1583122500000,1.1049,1.10516,1.1049,1.10515,550.17
1583123400000,1.10514,1.10587,1.10514,1.10578,1334.26
1583124300000,1.10579,1.10584,1.1052,1.10527,1401.26
1583125200000,1.10527,1.10527,1.10482,1.10492,1271.94
1583126100000,1.10493,1.10499,1.10455,1.10461,857.38
1583127000000,1.10461,1.10467,1.10445,1.10448,863.82
1583127900000,1.10446,1.10473,1.10418,1.10431,1150.08
1583128800000,1.1043,1.10481,1.10425,1.10466,1959.5
1583129700000,1.10466,1.10475,1.10435,1.10448,1513.39
1583130600000,1.10448,1.10458,1.10395,1.10403,1146.35
1583131500000,1.10404,1.10431,1.10382,1.10418,1519.93
1583132400000,1.10418,1.10503,1.10396,1.10487,3817.9
1583133300000,1.10487,1.10636,1.10483,1.10605,3712.61
1583134200000,1.10606,1.10731,1.10604,1.10728,4018.94
1583135100000,1.10727,1.10786,1.10616,1.10634,5164.12
1583136000000,1.10634,1.1087,1.10602,1.10808,5931.02
1583136900000,1.10809,1.10905,1.10807,1.10875,3907.31
1583137800000,1.10874,1.10928,1.10854,1.10921,3953.96
1583138700000,1.1092,1.10931,1.10781,1.10846,4045.95
1583139600000,1.10845,1.10868,1.10629,1.1067,4571.76
1583140500000,1.1067,1.10773,1.10631,1.10747,3552.76
1583141400000,1.10748,1.10838,1.10738,1.10791,3895.37
1583142300000,1.10795,1.1081,1.10735,1.10795,3522.52
1583143200000,1.10795,1.10909,1.10774,1.10906,2986.11
1583144100000,1.10906,1.10925,1.1086,1.10871,3064.33
1583145000000,1.10872,1.10917,1.1085,1.10878,3527.78
1583145900000,1.10878,1.10897,1.1083,1.10848,3165.83
1583146800000,1.10847,1.10938,1.10816,1.10934,3313.42
1583147700000,1.10934,1.10979,1.10907,1.10974,2971.03
1583148600000,1.10974,1.11004,1.10891,1.10982,3872.65
1583149500000,1.10982,1.11194,1.10977,1.11184,4845.64
1583150400000,1.11185,1.11278,1.11131,1.11176,5570.41
1583151300000,1.11178,1.11226,1.111,1.11101,4482.85
1583152200000,1.111,1.1112,1.10997,1.11119,4745.06
1583153100000,1.11121,1.11183,1.11066,1.11123,4152.94
1583154000000,1.11124,1.11228,1.11093,1.11218,4196.89
1583154900000,1.11219,1.11304,1.11209,1.11221,4989.56
1583155800000,1.11222,1.11644,1.11222,1.11372,6653.79
1583156700000,1.11375,1.11457,1.11211,1.11216,5797.2
