timestamp,open,high,low,close,volume
1427846400000,1.07398,1.07501,1.07396,1.07491,1178.81
1427847300000,1.07492,1.07564,1.07461,1.07556,1507.95
1427848200000,1.07555,1.07611,1.0753,1.07532,1391.03
1427849100000,1.07531,1.0757,1.07426,1.07547,2015.21
1427850000000,1.07546,1.07812,1.0754,1.0769,2822.73
1427850900000,1.0769,1.07803,1.07661,1.07737,2137.78
1427851800000,1.07737,1.07753,1.07675,1.07716,1983.74
1427852700000,1.07717,1.07792,1.07686,1.07784,1304.47
1427853600000,1.07785,1.07793,1.0771,1.0776,1542.89
1427854500000,1.0776,1.07781,1.07631,1.0777,2112.62
1427855400000,1.07769,1.07787,1.07707,1.07784,1245.26
1427856300000,1.07784,1.07845,1.07748,1.07791,1534.48
1427857200000,1.07791,1.07806,1.07751,1.07783,1128.29
1427858100000,1.07782,1.07783,1.07742,1.07759,729.8
1427859000000,1.07759,1.07821,1.0774,1.07813,1204.15
1427859900000,1.07813,1.07842,1.078,1.07817,634.07
1427860800000,1.07818,1.07909,1.07805,1.07907,818.87
1427861700000,1.07907,1.07923,1.07839,1.07867,1015.47
1427862600000,1.07869,1.07902,1.07851,1.07866,980.27
1427863500000,1.07866,1.07904,1.07839,1.07855,1291.25
1427864400000,1.07855,1.07907,1.0783,1.07862,1772.08
1427865300000,1.07865,1.07892,1.07755,1.07764,1763.68
1427866200000,1.07763,1.07863,1.07759,1.07819,1920.67
1427867100000,1.07819,1.07819,1.07746,1.07798,1418.8
1427868000000,1.07797,1.07841,1.07693,1.07821,2940.96
1427868900000,1.07821,1.07862,1.07721,1.07765,1788.57
1427869800000,1.07765,1.07869,1.07665,1.07721,3327.42
1427870700000,1.07721,1.07817,1.07575,1.07621,3545.53
1427871600000,1.07619,1.07698,1.0753,1.07552,2850.33
1427872500000,1.07564,1.0759,1.07452,1.07475,2828.33
1427873400000,1.07474,1.07557,1.07459,1.07488,2589.14
1427874300000,1.07488,1.07566,1.07421,1.07533,2761.56
1427875200000,1.07531,1.07595,1.07427,1.07461,2299.59
1427876100000,1.07462,1.07475,1.0735,1.07354,2036.47
1427877000000,1.07354,1.07382,1.07204,1.07275,3631.84
1427877900000,1.07274,1.07363,1.07184,1.07319,3256.35
1427878800000,1.07317,1.07331,1.0725,1.07274,2394.93
1427879700000,1.07272,1.0736,1.07271,1.07342,2481.69
1427880600000,1.07345,1.07452,1.07303,1.07381,2229.83
1427881500000,1.07382,1.07435,1.07322,1.07375,1850.8
1427882400000,1.07374,1.07504,1.0736,1.07504,2029.22
1427883300000,1.07503,1.07552,1.0744,1.07513,1797.95
1427884200000,1.07511,1.07653,1.07479,1.07584,2422.1
1427885100000,1.07585,1.07743,1.07555,1.07573,3646.65
1427886000000,1.0757,1.076,1.07518,1.0758,2209.72
1427886900000,1.07576,1.07627,1.07553,1.07561,1506.67
1427887800000,1.07561,1.07603,1.0748,1.07508,2094.1
1427888700000,1.0751,1.07546,1.07412,1.07481,2176.19
1427889600000,1.07479,1.07598,1.0747,1.07544,2090.87
1427890500000,1.07572,1.07999,1.07572,1.07835,7005.9
1427891400000,1.07835,1.07906,1.07672,1.0777,3493.45
1427892300000,1.0777,1.0781,1.0765,1.0778,2992.85
1427893200000,1.07778,1.07842,1.07602,1.07669,2523.47
1427894100000,1.07666,1.07792,1.07637,1.07742,1888.1
1427895000000,1.07745,1.07802,1.07504,1.07555,2873.95
1427895900000,1.07554,1.07556,1.0741,1.07433,3654.5
1427896800000,1.07439,1.07616,1.07272,1.07603,4722.86
1427897700000,1.07601,1.07829,1.07509,1.07812,3983.15
1427898600000,1.07813,1.07949,1.07748,1.0784,3409.17
1427899500000,1.07833,1.07866,1.07529,1.07572,3337.24
1427900400000,1.07574,1.07716,1.07569,1.07702,3412
1427901300000,1.07701,1.07797,1.07637,1.07707,2862.08
1427902200000,1.07706,1.07751,1.07656,1.07667,2315.07
