timestamp,open,high,low,close,volume
1325455200000,1.29368,1.29392,1.29335,1.29362,167.17
1325456100000,1.29375,1.29441,1.29375,1.29413,81.75
1325457000000,1.2943,1.29435,1.29363,1.29435,201.25
1325457900000,1.29439,1.29458,1.29403,1.29431,90.13
1325458800000,1.2944,1.29475,1.29426,1.29463,216.3
1325459700000,1.29464,1.29519,1.29456,1.29478,466.08
1325460600000,1.29489,1.29492,1.29409,1.29418,365.53
1325461500000,1.29416,1.29445,1.29384,1.29445,255.94
1325462400000,1.29445,1.29452,1.29428,1.29448,252.34
1325463300000,1.29443,1.29478,1.29407,1.29425,127.63
1325464200000,1.29427,1.29462,1.29393,1.29424,291.74
1325465100000,1.29416,1.29477,1.29416,1.29444,231.16
1325466000000,1.2945,1.2945,1.29398,1.29424,319.64
1325466900000,1.29422,1.2944,1.29417,1.29428,191.89
1325467800000,1.29429,1.29438,1.29403,1.29434,329.8
1325468700000,1.29433,1.29435,1.29381,1.29397,240.75
1325469600000,1.29396,1.29397,1.29361,1.29373,229.08
1325470500000,1.29372,1.29372,1.29349,1.29368,254.83
1325471400000,1.29368,1.29375,1.29343,1.29374,729.45
1325472300000,1.29375,1.29376,1.29288,1.29316,298.83
1325473200000,1.29319,1.29369,1.29311,1.29359,119.71
1325474100000,1.29359,1.29419,1.29317,1.2937,250.75
1325475000000,1.29374,1.29382,1.29258,1.29282,741.89
1325475900000,1.29282,1.29325,1.29234,1.29259,444.02
1325476800000,1.29259,1.29281,1.29214,1.29244,455.12
1325477700000,1.29244,1.29283,1.29228,1.29281,228.52
1325478600000,1.29273,1.2929,1.29235,1.29247,302.44
1325479500000,1.29248,1.2926,1.29204,1.29219,1285.51
1325480400000,1.29219,1.29275,1.29214,1.2925,198.94
1325481300000,1.29246,1.29337,1.29246,1.29337,297.93
1325482200000,1.29337,1.29339,1.29292,1.29303,214.63
1325483100000,1.29304,1.29304,1.29269,1.29295,938.03
1325484000000,1.29298,1.29302,1.2926,1.29291,789.26
1325484900000,1.29291,1.29302,1.29271,1.29296,246.39
1325485800000,1.29299,1.29318,1.29278,1.29312,183.71
1325486700000,1.2931,1.29404,1.29283,1.29336,1140.47
1325487600000,1.29337,1.29451,1.2931,1.29415,952.12
1325488500000,1.29415,1.2944,1.29387,1.2944,520.39
1325489400000,1.29441,1.29447,1.29396,1.29408,531.2
1325490300000,1.29407,1.29439,1.29384,1.29384,454.08
1325491200000,1.29384,1.29504,1.29376,1.29461,934.11
1325492100000,1.29461,1.29533,1.29454,1.29505,905.39
1325493000000,1.29503,1.29513,1.29403,1.29459,715.22
1325493900000,1.29459,1.2948,1.29403,1.29403,1361.79
1325494800000,1.29401,1.29639,1.29389,1.29509,2125.39
1325495700000,1.29509,1.29593,1.29475,1.29574,1486.63
1325496600000,1.29575,1.29575,1.29484,1.29547,1020.67
1325497500000,1.29547,1.29603,1.29547,1.29555,1208.65
1325498400000,1.29555,1.29612,1.29548,1.29579,990.26
1325499300000,1.29578,1.29578,1.2948,1.29499,1031.68
1325500200000,1.29499,1.29499,1.29379,1.29393,1390.35
1325501100000,1.29393,1.29466,1.29386,1.29459,985.86
1325502000000,1.29461,1.29486,1.29451,1.29459,646.09
1325502900000,1.29459,1.29482,1.29447,1.29468,557.94
1325503800000,1.2947,1.2951,1.29462,1.29487,1118.88
1325504700000,1.29489,1.29513,1.2948,1.29493,541.63
1325505600000,1.29493,1.29497,1.29422,1.29439,858.25
1325506500000,1.29441,1.29492,1.29434,1.29434,832.49
1325507400000,1.29434,1.29461,1.2941,1.29416,1120.29
1325508300000,1.29417,1.29467,1.29318,1.29384,1421.1
1325509200000,1.29385,1.29439,1.29342,1.29347,1326.57
1325510100000,1.29341,1.29419,1.29341,1.29389,1222.83
1325511000000,1.29389,1.29402,1.293,1.29306,817.82
1325511900000,1.29306,1.29311,1.29231,1.29271,1143.67
1325512800000,1.29268,1.29328,1.29265,1.29322,937.04
1325513700000,1.29324,1.29337,1.29283,1.29325,961.21
1325514600000,1.29325,1.29362,1.29306,1.29349,684.37
1325515500000,1.29348,1.29369,1.29324,1.29325,964.32
1325516400000,1.29325,1.29383,1.29323,1.29367,476.97
1325517300000,1.29367,1.29409,1.2925,1.29264,735.11
1325518200000,1.29263,1.29287,1.29173,1.29263,1018.37
1325519100000,1.29263,1.2927,1.29205,1.29208,951.12
1325520000000,1.29208,1.2926,1.29207,1.29243,566.03
1325520900000,1.29243,1.29257,1.29216,1.29256,450.71
1325521800000,1.29255,1.2927,1.29234,1.29234,456.03
1325522700000,1.29234,1.29236,1.29199,1.29199,325.15
1325523600000,1.29199,1.2924,1.29194,1.29209,571.69
1325524500000,1.29208,1.29225,1.29197,1.29207,374.92
1325525400000,1.29207,1.29233,1.29199,1.29221,294.12
1325526300000,1.29218,1.29264,1.29211,1.29264,399.72
1325527200000,1.2926,1.29286,1.29247,1.29268,514.03
1325528100000,1.29268,1.2928,1.29254,1.29274,619.17
1325529000000,1.29273,1.29311,1.29273,1.29301,484.85
1325529900000,1.29295,1.29308,1.29228,1.29248,938.66
1325530800000,1.29243,1.29277,1.29243,1.29257,371.22
1325531700000,1.29253,1.29295,1.29253,1.29278,399.98
1325532600000,1.29278,1.293,1.29267,1.2927,343.44
1325533500000,1.2927,1.29272,1.29243,1.29259,211.39
1325534400000,1.2926,1.29282,1.29226,1.29226,410.65
1325535300000,1.29226,1.29243,1.29215,1.29221,384.3
1325536200000,1.29221,1.29252,1.29215,1.2925,502.62
1325537100000,1.29251,1.29288,1.29251,1.29272,386.91
1325538000000,1.29268,1.29288,1.2926,1.29285,505.51
1325538900000,1.29285,1.29314,1.2928,1.29312,379.46
1325539800000,1.29312,1.29327,1.29273,1.29325,1608.69
1325540700000,1.29325,1.29342,1.29318,1.29335,903.97
1325541600000,1.29335,1.29345,1.29313,1.29313,215.01
1325542500000,1.2931,1.29353,1.2931,1.29345,208.16
1325543400000,1.29342,1.29345,1.29332,1.29332,263.98
1325544300000,1.29332,1.29351,1.29327,1.2934,652.15
1325545200000,1.2934,1.29366,1.29319,1.2936,473.73
1325546100000,1.29365,1.29391,1.29359,1.29381,1003.44
1325547000000,1.29381,1.29391,1.29368,1.29371,833
1325547900000,1.29371,1.29392,1.29353,1.29364,871
1325548800000,1.29364,1.29449,1.29352,1.29446,1537.36
1325549700000,1.29446,1.29513,1.29428,1.29504,1724.37
1325550600000,1.29501,1.29586,1.29501,1.29528,1661.09
1325551500000,1.29528,1.29563,1.29499,1.29523,1413.13
1325552400000,1.29523,1.296,1.29515,1.29577,1731.32
1325553300000,1.29576,1.29653,1.29576,1.29636,1615.32
1325554200000,1.29637,1.29721,1.29637,1.29698,1444.49
1325555100000,1.29698,1.29721,1.29682,1.29716,1489.99
1325556000000,1.29716,1.29889,1.29715,1.2984,2356.36
1325556900000,1.2984,1.29857,1.29755,1.2978,1598
1325557800000,1.29782,1.29832,1.29771,1.29828,673.39
1325558700000,1.29828,1.29836,1.29776,1.29782,1253.52
1325559600000,1.29782,1.29811,1.29762,1.29774,1107.39
1325560500000,1.29771,1.29775,1.29737,1.29754,741.75
1325561400000,1.29754,1.29789,1.29753,1.29762,1127.37
1325562300000,1.29762,1.29773,1.2972,1.29723,541.85
1325563200000,1.29723,1.29759,1.29718,1.29757,1047.82
1325564100000,1.29751,1.29773,1.29739,1.29748,779.34
1325565000000,1.29748,1.29825,1.29744,1.29773,1387.53
1325565900000,1.29771,1.2979,1.29763,1.2979,862.54
1325566800000,1.2979,1.29838,1.2979,1.29837,1875.75
1325567700000,1.29837,1.29862,1.29809,1.29818,1891.74
1325568600000,1.29818,1.29866,1.29745,1.29751,2012.04
1325569500000,1.29751,1.29802,1.29734,1.2977,1954.6
1325570400000,1.29769,1.29816,1.29769,1.29799,1612.4
1325571300000,1.29796,1.29856,1.29775,1.29851,1733.89
1325572200000,1.29846,1.29935,1.29842,1.29918,2590.85
1325573100000,1.29919,1.29924,1.29815,1.29819,2425.17
1325574000000,1.29817,1.30008,1.29817,1.29989,2649.62
1325574900000,1.29983,1.30076,1.29944,1.29983,4003.35
1325575800000,1.29982,1.30047,1.29911,1.30015,3949.36
1325576700000,1.30017,1.30062,1.29834,1.29876,4125.25
1325577600000,1.29876,1.29929,1.2981,1.29903,4069.52
1325578500000,1.29905,1.29956,1.2975,1.29832,3963.09
1325579400000,1.29833,1.29881,1.2974,1.29768,3482.55
1325580300000,1.29765,1.29876,1.29765,1.29848,3454.9
1325581200000,1.29848,1.29909,1.29809,1.29886,3763.6
1325582100000,1.29883,1.29959,1.29845,1.29868,3494.79
1325583000000,1.29869,1.30059,1.29868,1.30042,3926.73
1325583900000,1.30041,1.30169,1.29976,1.3009,4279.1
1325584800000,1.30089,1.30407,1.30087,1.30358,4821.76
1325585700000,1.30356,1.3038,1.3019,1.30245,3698.49
1325586600000,1.30245,1.30323,1.30172,1.3032,3779.1
1325587500000,1.3032,1.30423,1.30232,1.30351,4616.03
1325588400000,1.3035,1.30453,1.3031,1.3043,4961.18
1325589300000,1.3043,1.30562,1.30334,1.30555,4044.06
1325590200000,1.30555,1.30589,1.30414,1.30426,3850.75
1325591100000,1.30426,1.30501,1.30395,1.30454,3582.16
1325592000000,1.30454,1.30471,1.30348,1.30384,3911.2
1325592900000,1.30384,1.30393,1.30299,1.3033,3460.49
1325593800000,1.30329,1.30348,1.3025,1.30291,3845.99
1325594700000,1.3029,1.30321,1.30195,1.30225,3637.77
1325595600000,1.30225,1.30239,1.30116,1.30134,4123.33
1325596500000,1.30133,1.30244,1.30133,1.30201,3686.76
1325597400000,1.30201,1.3029,1.30135,1.30273,3668.64
1325598300000,1.30272,1.3034,1.30246,1.30323,3605.61
1325599200000,1.3032,1.3046,1.30307,1.30443,3990.55
1325600100000,1.30443,1.30445,1.30336,1.30342,3862.16
1325601000000,1.30344,1.30355,1.30288,1.30338,4384.05
1325601900000,1.30338,1.30354,1.30258,1.30354,3769.04
1325602800000,1.30355,1.30516,1.3031,1.30493,5365.15
