timestamp,open,high,low,close,volume
1401656400000,1.36359,1.36373,1.36318,1.36321,136.14
1401657300000,1.36321,1.3634,1.36305,1.36336,91.11
1401658200000,1.36335,1.3634,1.3633,1.36337,115.13
1401659100000,1.36336,1.36341,1.36322,1.36322,146.09
1401660000000,1.36323,1.36325,1.36265,1.36268,590.46
1401660900000,1.3627,1.36283,1.36269,1.36276,267.27
1401661800000,1.36278,1.36296,1.36278,1.36291,173.7
1401662700000,1.36292,1.36295,1.36221,1.36234,454.74
1401663600000,1.36233,1.36284,1.36226,1.3628,293.56
1401664500000,1.36279,1.36288,1.3627,1.36276,146.57
1401665400000,1.36277,1.36281,1.36255,1.36263,1264.83
1401666300000,1.36264,1.36289,1.36259,1.36287,1115.28
1401667200000,1.36287,1.36287,1.36209,1.36214,1853.38
1401668100000,1.36215,1.36223,1.36208,1.36222,1158.37
1401669000000,1.36221,1.36225,1.36204,1.36215,1259.95
1401669900000,1.36211,1.3623,1.36204,1.36227,3117.16
1401670800000,1.36227,1.36233,1.36221,1.3623,425.42
1401671700000,1.36231,1.36245,1.36229,1.36245,309.73
1401672600000,1.36244,1.36244,1.36213,1.36224,1685.43
1401673500000,1.36226,1.36248,1.36224,1.36246,429.13
1401674400000,1.36246,1.36256,1.36215,1.36248,982.5
1401675300000,1.36248,1.36275,1.36248,1.36257,858.26
1401676200000,1.36257,1.36287,1.36248,1.36275,878.58
1401677100000,1.36276,1.36281,1.36273,1.3628,5018.45
1401678000000,1.3628,1.36285,1.36277,1.36281,4032
1401678900000,1.36281,1.36289,1.36279,1.36288,382.51
1401679800000,1.36287,1.36329,1.36285,1.36327,773.13
1401680700000,1.36325,1.36325,1.36285,1.3629,565.97
1401681600000,1.36289,1.36289,1.36266,1.36269,380.22
1401682500000,1.36268,1.3628,1.36266,1.36276,541.07
1401683400000,1.36276,1.36291,1.36274,1.36287,341.27
1401684300000,1.36287,1.3629,1.36275,1.36285,402.07
1401685200000,1.36285,1.36292,1.36275,1.3628,389.47
1401686100000,1.3628,1.3629,1.36276,1.36287,429.63
1401687000000,1.36287,1.36307,1.36286,1.36306,218.72
1401687900000,1.36308,1.3636,1.36308,1.36335,978.13
1401688800000,1.36334,1.36345,1.36277,1.36313,1162.94
1401689700000,1.36313,1.36356,1.36311,1.36335,1586.92
1401690600000,1.36335,1.36361,1.36301,1.36341,1553.55
1401691500000,1.36341,1.36347,1.36319,1.36326,2586.67
1401692400000,1.36325,1.36325,1.36125,1.36165,5244.62
1401693300000,1.36164,1.36182,1.36095,1.36105,3858.1
1401694200000,1.36103,1.36145,1.36065,1.3612,3167.08
1401695100000,1.3612,1.36137,1.36049,1.36075,3137.41
1401696000000,1.36075,1.36075,1.36006,1.3602,4391.71
1401696900000,1.36018,1.36071,1.35994,1.36037,3233.69
1401697800000,1.36037,1.3606,1.35955,1.35991,3642.94
1401698700000,1.35991,1.35992,1.35937,1.35963,3252.51
1401699600000,1.35963,1.36021,1.35953,1.36007,2382.16
1401700500000,1.36007,1.36042,1.35994,1.36006,3370.15
1401701400000,1.36006,1.36009,1.35991,1.36002,2989.05
1401702300000,1.36002,1.36047,1.36002,1.36037,1700.31
1401703200000,1.36037,1.36045,1.36021,1.36027,1951.26
1401704100000,1.36026,1.36058,1.35997,1.36057,2538.86
1401705000000,1.36056,1.36079,1.36054,1.36062,1266.65
1401705900000,1.36061,1.3611,1.3606,1.36091,1849.3
1401706800000,1.36091,1.3615,1.36074,1.36137,1565.26
1401707700000,1.36137,1.36163,1.36129,1.3613,1736.06
1401708600000,1.3613,1.36146,1.36118,1.36126,1327.63
1401709500000,1.36126,1.36141,1.3609,1.36108,2025.93
1401710400000,1.36102,1.3619,1.36032,1.36114,3668.96
1401711300000,1.36115,1.3614,1.36109,1.36122,2284.69
1401712200000,1.36124,1.36273,1.3611,1.36272,3689.08
1401713100000,1.36272,1.36278,1.36166,1.3619,3826.38
1401714000000,1.3619,1.36197,1.36092,1.36108,3605.33
1401714900000,1.36106,1.36134,1.36083,1.36103,3600.12
1401715800000,1.36102,1.36144,1.36082,1.36091,2397.49
1401716700000,1.36091,1.36144,1.3609,1.36108,1830.46
1401717600000,1.36107,1.36226,1.36107,1.36203,5291.55
1401718500000,1.36202,1.36241,1.3616,1.3617,2699.21
1401719400000,1.3617,1.3617,1.361,1.36129,2724.82
1401720300000,1.3613,1.36133,1.3606,1.36065,2273.43
1401721200000,1.36064,1.36084,1.36063,1.36077,3062.58
1401722100000,1.36078,1.36103,1.36005,1.3603,3033.65
1401723000000,1.36031,1.36053,1.36019,1.36032,2098.33
1401723900000,1.3603,1.36061,1.3602,1.3605,1729.12
1401724800000,1.36052,1.36056,1.35981,1.35981,1913.6
1401725700000,1.35981,1.35981,1.35904,1.35925,3195.42
1401726600000,1.35926,1.35936,1.35881,1.35911,2694.64
1401727500000,1.35909,1.3596,1.35892,1.35953,1541.87
1401728400000,1.35953,1.35966,1.35911,1.35917,1382.27
1401729300000,1.35919,1.35968,1.35919,1.35961,1454.17
1401730200000,1.35964,1.36,1.35963,1.35982,788.76
1401731100000,1.35982,1.36016,1.35979,1.36016,889.25
1401732000000,1.36016,1.36016,1.35961,1.35966,2341.82
1401732900000,1.35966,1.36013,1.35962,1.35992,1319.08
1401733800000,1.35992,1.36009,1.35959,1.35959,976.28
