timestamp,open,high,low,close,volume
1638316800000,1.13298,1.13345,1.13285,1.13336,524230000
1638317700000,1.13337,1.13363,1.13331,1.13337,458160000
1638318600000,1.13336,1.13343,1.13305,1.13331,795250000
1638319500000,1.1333,1.1335,1.13281,1.13316,647250000
1638320400000,1.13313,1.1333,1.13223,1.13252,730830000
1638321300000,1.13252,1.13252,1.13183,1.13188,778920000
1638322200000,1.13188,1.13281,1.13184,1.1328,601000000
1638323100000,1.13279,1.13279,1.13182,1.13201,859160000
1638324000000,1.13202,1.13234,1.1319,1.13207,472490000
1638324900000,1.13204,1.13237,1.13195,1.13197,455130000
1638325800000,1.13199,1.13223,1.13163,1.13219,901180000
1638326700000,1.13219,1.13229,1.13204,1.13215,664880000
1638327600000,1.13214,1.13275,1.13214,1.13274,464850000
1638328500000,1.13273,1.13291,1.13261,1.1327,347000000
1638329400000,1.13271,1.13306,1.13271,1.13305,224320000
1638330300000,1.13305,1.13314,1.13279,1.13281,291610000
1638331200000,1.13278,1.13282,1.13258,1.13282,337000000
1638332100000,1.13282,1.13317,1.13281,1.133,290120000
1638333000000,1.13297,1.13316,1.13291,1.133,221140000
1638333900000,1.13298,1.13315,1.13285,1.13315,831510000
1638334800000,1.13318,1.13347,1.13316,1.13328,390590000
1638335700000,1.13326,1.13333,1.13304,1.13305,227010000
1638336600000,1.13302,1.13332,1.13286,1.13332,244280000
1638337500000,1.13333,1.13372,1.13325,1.13369,427390000
1638338400000,1.1337,1.13371,1.13337,1.13346,768520000
1638339300000,1.13345,1.13359,1.13312,1.13346,533480000
1638340200000,1.13346,1.13365,1.1332,1.13342,733650000
1638341100000,1.13342,1.13372,1.13296,1.13321,576940000
1638342000000,1.13322,1.13377,1.13279,1.13288,1175760000
1638342900000,1.13287,1.13298,1.13219,1.13275,1039790000
1638343800000,1.13278,1.13283,1.13224,1.13239,995830000
1638344700000,1.13239,1.13436,1.1317,1.13403,2339360000
1638345600000,1.13405,1.13596,1.13379,1.1339,3485860000
1638346500000,1.13393,1.1341,1.13203,1.13214,2384640000
1638347400000,1.13215,1.13228,1.13042,1.13059,2518990000
1638348300000,1.13061,1.13106,1.13025,1.13086,2455820000
1638349200000,1.13083,1.13241,1.13078,1.13196,2885310000
1638350100000,1.13197,1.13321,1.13177,1.13306,1543000000
1638351000000,1.13305,1.13312,1.13224,1.13249,1814140000
1638351900000,1.1325,1.13299,1.13224,1.13253,1549930000
1638352800000,1.13257,1.13395,1.13254,1.1334,1607390000
1638353700000,1.13342,1.13366,1.13237,1.13252,1818770000
1638354600000,1.13252,1.1328,1.13203,1.13226,1768710000
1638355500000,1.13226,1.13279,1.13184,1.13261,1788510000
1638356400000,1.13262,1.13321,1.13259,1.13291,1639290000
1638357300000,1.13294,1.13341,1.13289,1.13301,1773780000
1638358200000,1.13301,1.13305,1.13261,1.13281,869480000
1638359100000,1.13281,1.13289,1.13195,1.1321,1149910000
1638360000000,1.1321,1.13253,1.13196,1.13205,2069430000
1638360900000,1.13204,1.13218,1.13152,1.13195,2152280000
1638361800000,1.13196,1.13246,1.13188,1.1322,1626700000
1638362700000,1.1322,1.13249,1.13129,1.1313,1682720000
1638363600000,1.13131,1.13173,1.13131,1.13141,1728920000
1638364500000,1.13143,1.13295,1.13106,1.13279,3478960000
1638365400000,1.1328,1.13379,1.13269,1.13364,2203130000
1638366300000,1.13364,1.13405,1.13273,1.13373,2888330000
1638367200000,1.13372,1.13407,1.13345,1.13353,2614910000
1638368100000,1.13354,1.13461,1.13351,1.1343,2761450000
